1 2 3
76 75 3186
65 13 7467
1 49 4522
12 81 5508
63 85 1329
28 56 1163
59 85 4691
89 73 633
77 22 7932
62 7 5155
11 82 8265
17 3 8318
72 43 3950
86 54 4990
23 24 514
12 92 1489
71 6 4886
18 2 4814
92 68 3806
7 72 6249
36 5 3413
78 43 4445
28 77 1534
29 7 4132
1 10 2027
92 27 3518
5 77 1235
46 56 2018
19 3 2270
53 9 1645
46 85 821
4 18 2284
73 46 7696
43 74 3603
36 22 24
79 21 366
76 89 4105
79 83 7895
82 70 3381
76 21 1098
60 1 6795
68 44 6265
83 27 2606
55 13 7687
64 77 6497
30 11 4043
89 77 7067
78 55 4416
9 75 5515
68 24 3846
84 67 1647
74 41 6686
77 53 5909
78 62 544
62 67 1717
20 63 2322
7 82 1555
9 82 3128
32 25 3235
55 8 1110
69 39 2788
17 9 2260
17 70 5925
79 11 7314
1 20 1537
63 42 5222
60 9 3724
50 49 3847
74 12 6109
29 59 7873
16 35 6049
64 35 1650
82 72 2044
21 59 3850
32 49 608
48 85 8120
4 37 7841
92 21 5286
52 6 4303
58 60 5370
92 37 4277
74 71 6934
53 91 1821
66 20 1552
52 91 6016
16 46 1040
40 90 8252
61 89 4816
52 88 1458
31 53 3541
13 92 5641
58 73 3360
41 73 690
34 21 4145
62 8 4550
75 17 3298
55 68 7434
41 46 2150
34 58 5686
12 63 5850
60 11 6107
54 21 6336
34 27 879
54 72 4752
61 22 8414
77 9 4829
52 31 2701
68 10 2570
27 73 8421
34 31 32
87 51 336
10 69 4693
55 56 1599
64 26 1550
88 34 347
48 12 3048
92 24 1131
50 19 2669
30 16 126
8 88 5089
7 56 314
23 90 4475
27 33 3934
52 59 1354
33 38 5857
44 91 5764
15 26 3053
33 28 7906
88 62 2158
83 39 6396
19 52 7999
16 59 1309
48 38 1084
15 12 3088
92 73 5655
90 81 5670
24 47 8134
91 81 4542
8 31 8252
47 27 242
72 45 2133
67 60 4900
37 56 705
57 18 6328
18 17 3312
61 15 6060
27 78 5830
66 76 1443
48 31 5245
69 79 8191
21 44 3054
29 68 7690
32 37 7378
49 57 1691
65 57 4092
27 86 1266
52 68 543
75 39 4362
14 81 1938
38 57 5788
42 77 8171
60 53 4559
62 84 4083
80 40 3904
64 53 7036
38 34 6886
54 26 7236
74 80 6641
20 44 6397
9 69 6105
16 69 4632
77 61 2683
56 23 5383
9 38 2650
86 20 1072
47 85 2276
47 4 4138
74 62 5025
66 59 4665
82 40 2512
58 72 1392
66 36 7515
22 91 3214
69 47 3475
91 59 3806
83 76 2696
35 74 7002
24 10 2535
13 50 5047
70 69 407
44 12 1890
13 51 5104
29 45 116
68 2 2592
44 76 3901
2 27 7803
25 76 4306
77 73 889
55 50 3728
46 9 5619
6 7 4691
34 92 7239
61 32 2426
3 47 1547
7 5 5927
73 28 3744
56 11 6672
37 20 4466
34 17 4643
82 24 2624
37 23 4078
36 87 3994
92 48 2859
6 92 322
59 41 7488
16 25 8192
14 6 4160
58 88 5747
14 84 2498
48 71 3064
24 59 7949
23 14 4776
28 13 7531
13 80 5565
2 64 4240
66 68 7382
72 36 671
15 27 5048
86 41 7472
48 88 5426
24 60 648
62 82 7102
2 58 4026
81 18 7457
75 59 1449
31 33 3632
1 52 6376
28 66 6402
57 7 3958
25 54 498
63 25 3501
67 34 3898
33 36 5927
52 64 425
57 86 6135
34 25 5983
27 25 8374
55 53 2223
17 57 389
60 81 1770
6 51 967
51 65 8360
85 6 5767
33 57 6751
38 21 4812
49 3 4192
53 69 209
3 31 8029
19 87 1277
80 54 753
11 7 3419
6 57 1459
34 90 4408
6 30 4228
81 15 3513
60 18 3374
36 83 249
14 16 1779
8 45 3698
10 62 1356
16 77 2413
73 64 3367
9 47 7636
89 9 5117
53 19 7660
18 30 1715
8 3 5500
63 74 1316
15 40 6845
76 17 5244
60 38 3700
72 41 7265
76 49 359
76 45 5283
42 6 8154
66 63 8367
38 2 2708
59 70 3959
6 15 2930
87 8 6199
14 48 7433
89 5 1760
72 89 1012
13 2 5299
31 79 2856
19 45 1730
22 50 1416
49 20 6347
43 67 6515
4 22 7916
92 66 1212
19 63 4656
80 12 7790
64 13 5113
90 17 3936
42 39 685
40 76 365
7 23 1919
73 6 6890
42 10 5733
16 67 140
78 31 4215
89 2 1004
61 13 5524
62 11 6868
82 92 1479
32 79 8402
69 85 4744
57 13 1570
87 55 3879
25 18 3801
73 3 5948
4 39 1389
36 7 7657
80 17 1595
48 6 6235
3 77 7233
73 54 7450
51 80 3415
53 43 3387
70 21 3499
72 29 7826
59 38 1093
13 59 8348
29 39 7976
75 58 618
59 63 6527
20 61 252
20 90 1393
24 17 685
70 75 3798
60 36 6105
36 64 1543
8 86 8080
23 53 4922
18 72 751
34 5 7842
77 41 1697
70 60 2194
32 83 963
21 61 617
48 68 3228
81 11 940
8 19 2865
84 41 6781
38 6 1925
23 38 5348
40 45 7542
19 36 41
40 44 659
35 19 6319
63 69 7259
18 87 1661
49 75 8442
34 28 1903
35 66 4240
46 17 483
91 56 6665
74 45 3984
65 8 4702
31 72 6460
7 63 2337
42 68 5277
64 47 6875
92 58 4281
13 67 5337
49 60 3278
20 6 297
61 79 2221
90 91 4805
8 69 5244
29 76 4478
14 65 7806
48 76 2648
63 75 7857
20 36 2811
20 27 1430
25 48 570
52 62 6127
90 31 7923
67 31 7715
90 41 3812
88 45 7590
6 68 6984
65 11 3763
34 42 6306
60 92 4807
56 58 718
65 22 2871
86 73 2175
31 61 5987
92 36 2711
85 82 7684
8 22 4661
18 14 2578
7 64 7145
46 87 4164
51 17 4320
72 77 6386
92 70 4710
59 9 171
15 48 3006
58 80 2535
54 87 5449
23 52 1230
25 6 5749
35 51 6612
7 10 2160
29 82 2696
47 49 3714
3 76 2256
90 46 3509
78 45 383
8 11 5912
2 45 5727
82 91 4028
74 42 4280
11 72 6976
57 68 4659
7 51 6915
29 48 4776
49 22 6693
70 72 8382
7 19 3946
80 39 446
64 3 7229
71 9 3967
35 52 4562
51 44 4912
49 39 7833
68 90 611
86 28 455
27 76 1461
5 32 7860
44 90 899
2 41 8243
61 50 1434
4 6 5744
17 21 1509
2 83 7005
19 17 1940
5 8 8331
3 27 3312
61 40 3395
32 29 5941
70 1 8111
43 60 1634
70 61 284
84 46 2828
50 62 4768
54 17 7067
4 83 4347
87 20 1595
74 11 4274
19 68 6182
19 83 5988
79 9 5322
47 57 3197
40 33 2826
68 65 1551
72 3 5898
14 22 7493
87 32 5736
49 74 2994
24 40 1081
54 49 4695
62 35 2257
27 52 313
7 66 3765
12 41 5434
91 20 5068
10 33 4630
91 68 7513
31 64 8362
82 88 6930
79 10 5578
85 60 1515
39 33 7713
50 73 4683
49 41 1287
6 21 5917
40 23 1111
30 12 3682
8 58 2390
34 15 7968
53 36 2656
38 85 4057
29 81 2533
70 6 6885
54 85 99
61 62 978
63 70 4571
9 51 4677
66 1 2385
62 9 1609
45 38 82
38 47 5670
66 4 4082
48 21 8411
33 74 8075
80 82 6572
86 52 7233
57 61 4616
82 74 8020
75 43 2364
69 88 7829
7 73 423
66 86 6446
8 41 1263
87 21 7908
79 54 5376
78 20 188
86 76 4541
67 40 2816
58 12 2700
1 22 5098
21 25 7135
14 32 4790
41 23 2802
19 55 1178
58 5 666
41 28 4992
28 48 6673
27 61 304
34 11 3662
74 34 432
76 12 7769
91 70 5063
21 41 1614
33 43 1086
58 18 5773
55 44 8358
83 25 8092
13 47 5457
81 66 4023
59 17 547
7 16 4252
90 2 4999
70 84 6085
35 49 5827
37 40 5721
27 13 5349
39 59 4775
2 6 4868
17 66 491
92 11 4304
31 80 1207
7 48 3536
34 60 421
20 26 7628
65 16 3054
50 57 2139
82 73 7908
22 72 2950
2 11 1413
54 43 647
21 66 3506
84 75 5074
51 48 4239
30 56 3239
69 49 3224
59 69 5100
87 69 4145
29 30 5015
72 91 6132
82 14 8353
21 89 7396
72 84 5603
9 48 378
1 29 394
89 74 8088
65 62 5855
60 57 1600
66 33 7425
61 12 6963
30 42 8173
51 10 3793
35 29 3824
8 36 7620
77 11 5040
58 3 2568
67 11 3824
71 47 3193
11 20 1545
63 84 3598
52 17 1941
61 78 7679
38 18 6329
86 1 7918
70 11 6926
75 54 1031
89 64 4855
68 18 2016
68 77 1742
32 34 2579
57 25 5652
43 42 5949
16 1 4324
54 10 8114
25 29 4501
82 21 6459
41 78 115
81 68 3324
90 51 8282
14 51 4143
4 73 1476
70 41 3436
59 61 1431
55 75 5907
52 44 7337
92 29 1420
43 4 5413
2 47 1276
22 52 868
61 29 580
89 1 1591
91 55 3453
18 54 7268
35 1 5588
76 28 7748
77 1 4295
80 26 3048
3 43 6081
44 19 4889
47 68 3842
8 16 1669
9 85 3348
61 24 7423
88 50 2007
70 12 5525
51 54 1151
8 33 3218
52 49 1093
18 62 3071
84 49 5245
40 41 2561
23 42 6301
81 44 6016
59 3 3077
57 4 4228
65 37 1414
64 33 2507
81 2 8011
22 82 1470
71 31 3073
59 56 1847
8 49 2669
61 38 3764
5 44 2202
91 30 3975
75 64 5642
55 35 479
4 82 4864
28 21 612
76 22 3156
73 12 600
14 60 6250
43 27 1948
14 58 5498
89 25 8170
78 13 5075
27 26 2556
2 46 5600
26 16 293
86 70 8409
46 66 5203
2 39 5084
56 4 2119
92 28 4257
25 81 868
67 12 3747
17 5 883
42 60 3608
35 37 3554
80 11 2725
92 19 2490
79 43 2033
30 86 3044
6 19 5593
86 7 3922
81 22 2645
4 38 4622
59 79 8085
49 25 3034
88 43 7956
55 12 210
11 57 544
84 50 1747
51 78 1676
6 90 3766
84 28 6553
52 2 6862
8 26 3864
4 16 3357
22 58 1419
15 90 1100
54 88 3793
22 11 8381
27 9 3684
58 36 4205
17 77 2604
25 10 436
68 25 3793
92 72 5076
76 42 4898
63 56 387
8 57 330
29 26 4940
39 52 4344
83 57 6627
56 73 263
84 45 7816
60 41 6618
83 30 3052
1 85 5871
8 89 169
37 22 7541
23 21 3422
13 77 4017
68 5 4281
8 50 6065
16 57 4470
85 24 6022
27 54 531
43 55 6175
66 10 559
51 46 4116
89 15 2011
4 25 7944
67 66 998
50 71 492
52 50 6094
14 61 640
23 68 6250
17 44 2474
84 80 2120
20 8 8216
9 73 2025
75 86 5455
11 91 352
81 71 1783
78 2 3124
46 38 7419
63 15 8226
86 83 6851
64 15 8169
5 42 7300
50 47 2782
46 92 7143
40 36 7787
47 12 4711
40 3 3099
53 2 5870
15 23 539
4 55 6838
70 24 8331
27 70 5082
20 17 3761
69 56 4080
66 2 5598
78 22 5269
80 33 3430
29 15 8136
51 42 1884
14 72 4385
36 2 4601
55 58 2330
75 31 3319
79 63 4988
80 49 5617
33 81 5751
61 4 7856
20 85 3708
73 13 8093
57 84 124
35 63 5634
58 1 2921
39 71 3002
85 7 4435
88 32 7555
85 88 6258
65 1 3530
8 12 3132
13 12 22
4 23 1900
69 76 2812
59 20 3195
8 17 5015
43 59 848
44 41 3471
3 46 8083
31 36 1363
52 65 7158
7 9 7860
9 90 3516
64 5 2100
84 79 1694
32 2 2800
2 40 702
78 63 4066
50 46 2090
23 27 1217
77 35 2594
45 46 7383
19 61 5834
57 40 6939
12 75 2514
28 16 4890
77 92 2663
54 14 7242
77 83 945
3 91 6779
7 39 7687
51 11 3287
5 62 2021
24 21 5465
47 84 3513
42 91 2014
85 89 2762
91 75 1985
90 85 7704
2 3 1261
24 34 6083
74 81 7332
5 49 6765
15 53 7731
6 18 7462
9 2 182
46 4 1877
35 61 1728
76 11 2989
47 44 3041
29 67 6067
81 70 6756
6 28 51
12 77 3824
51 30 1895
88 5 1951
70 13 6111
1 63 3068
47 55 6109
75 34 1986
4 10 4628
39 38 505
22 38 3078
1 75 7780
36 27 3699
50 40 4238
82 86 6479
16 71 6152
10 57 2502
61 36 3115
61 58 2432
4 84 99
56 71 3878
16 29 4693
23 80 721
52 21 1168
84 64 6244
10 92 8225
27 91 2343
32 39 3726
79 42 3245
41 58 277
42 28 7020
68 27 6069
40 18 3044
68 67 6171
65 28 5603
91 66 1914
54 20 8303
49 29 6781
85 67 4386
33 32 7430
8 6 7569
61 86 4874
36 25 1324
60 37 6408
47 6 3460
20 68 6800
86 78 2640
26 57 4396
71 82 8228
12 28 5227
36 13 1188
71 49 3654
79 44 1543
66 57 4291
7 91 4185
89 27 1106
79 56 2832
75 30 4935
26 49 4466
92 47 7218
51 19 5804
44 38 8167
1 36 6185
79 23 2834
1 33 662
67 35 7732
31 56 171
8 63 788
61 9 1554
58 79 6973
80 27 4245
7 2 5055
51 72 2666
78 79 7644
69 90 4272
28 62 4465
76 1 1998
76 68 1666
75 79 1488
21 90 2192
56 3 2005
82 12 4383
21 80 3921
67 58 2338
15 32 3057
83 44 6088
25 38 2847
85 36 5039
75 92 932
12 11 7748
72 38 5637
79 15 6281
48 45 4931
91 61 5069
51 85 8182
46 78 4261
65 74 3188
87 73 6553
47 31 5837
26 69 3010
14 17 6085
60 3 7703
20 88 6619
47 21 5006
40 46 804
53 68 6424
47 88 6945
1 27 6750
59 11 6710
9 78 8030
6 46 5817
42 13 6238
88 29 6382
11 13 2236
46 7 6049
20 41 2987
62 90 162
66 24 4080
89 47 6841
32 75 7191
42 36 3396
35 42 981
55 30 3968
24 67 6562
40 22 4971
63 55 5379
40 28 3140
57 75 5974
50 64 7780
91 47 2712
33 88 3693
40 5 7313
62 48 2959
64 39 922
91 51 6130
23 91 626
46 20 8273
41 65 6322
76 26 1204
49 40 1118
89 44 2399
58 39 7791
29 78 249
67 76 6380
3 86 5938
45 81 4898
85 53 5188
46 65 3653
8 9 7600
56 66 1750
27 42 4811
92 16 563
28 74 1004
81 26 1477
46 75 7403
59 78 4577
8 53 4433
71 14 1353
84 40 6334
2 20 5586
67 65 5199
53 84 259
6 66 1631
45 60 3599
62 31 5358
7 1 929
77 54 2282
14 73 7750
15 92 7304
84 30 8282
87 67 6106
55 26 2251
33 89 601
33 6 7617
15 71 7861
87 1 3592
34 37 2241
63 48 4957
45 64 4855
80 38 2497
42 12 7180
13 24 6292
81 38 8386
65 39 7283
26 13 3538
18 76 8393
5 61 4858
86 72 3575
16 79 5325
13 54 7019
51 16 5
30 70 5047
69 68 4947
59 34 54
23 63 7339
43 90 2938
12 16 959
65 84 7121
80 37 5126
5 25 5260
76 43 2630
57 30 4016
40 70 2337
34 86 3100
85 50 4059
5 41 5148
32 77 4242
36 49 1039
43 24 1154
26 66 6217
16 89 5301
45 57 4960
33 45 101
71 78 4511
43 19 2628
2 23 3904
38 55 8344
22 23 172
75 29 6533
2 10 8401
73 62 6033
73 11 5175
21 88 1549
34 44 6135
52 87 3622
57 82 4232
45 51 8193
25 52 4011
2 72 8410
75 81 8411
55 40 5122
24 35 640
60 7 5191
59 1 2781
71 40 4442
60 80 7010
58 33 4550
84 89 3569
66 77 3516
69 24 2607
92 7 3247
4 32 3990
10 19 5008
50 41 6826
27 24 2608
84 56 1126
9 92 8017
45 73 7203
70 42 8191
8 46 6334
82 55 740
30 52 360
22 19 998
54 22 4556
10 61 4110
3 42 5281
72 83 5008
83 67 4065
5 24 8092
90 19 175
42 71 302
91 40 6844
74 72 7510
62 40 1908
34 35 3877
80 72 5905
11 16 2262
46 23 3954
45 10 2335
12 20 8081
80 43 497
14 90 6071
19 2 1259
64 10 6639
9 58 1481
36 32 895
81 43 3552
71 80 6999
24 41 780
31 17 7259
86 37 2743
2 85 8393
50 68 236
65 77 1159
80 1 543
30 5 6726
57 52 2609
46 5 964
12 90 3009
82 15 1804
76 51 4548
73 47 4413
89 7 3558
21 11 8461
21 42 5363
26 52 2055
77 34 260
37 27 2390
26 41 4195
44 74 5966
64 68 1916
60 74 5474
80 32 5471
33 51 1661
35 91 5498
61 90 7680
44 22 1861
55 89 6209
23 19 5651
50 83 1333
25 30 3090
64 9 6962
9 1 5486
9 41 3812
92 63 5673
54 59 5850
2 22 3938
33 67 144
12 37 4701
22 74 331
22 80 5255
11 28 5570
73 38 6727
79 92 5963
12 2 3040
34 19 1781
20 28 6556
42 49 855
11 36 78
21 64 5648
88 28 6211
71 79 3768
23 20 7021
42 53 5335
41 87 606
13 33 2347
89 48 3685
23 84 4536
42 22 3237
43 61 4113
36 55 8266
7 68 527
58 11 824
90 73 639
65 17 634
52 77 7598
54 11 2084
91 62 3089
34 71 944
51 58 7774
38 67 5572
89 91 4706
87 31 7708
45 90 1199
47 62 3256
85 71 6346
26 12 6272
90 10 5909
55 81 396
24 36 2482
50 31 1225
70 23 986
36 18 1388
14 56 8169
65 72 7431
74 1 6002
36 3 971
64 18 5544
38 86 4095
74 85 7496
38 19 6591
63 67 3723
42 86 4756
8 85 4431
40 17 4866
35 38 6238
79 37 5235
43 85 334
76 64 8309
19 84 4035
49 48 4870
14 38 8145
32 55 418
18 91 5653
27 4 2408
9 84 6876
57 62 3859
52 5 6555
62 58 1900
36 90 1692
86 16 7118
76 82 8357
31 88 925
91 14 6556
63 90 5962
57 80 2617
56 20 7421
9 66 6793
76 88 149
31 84 7348
83 63 2465
47 90 4541
72 62 2273
35 82 1230
83 3 8023
26 36 6850
61 1 2873
53 82 3691
63 6 5160
69 22 6586
81 52 3070
4 53 5664
33 35 319
17 71 412
9 25 1467
4 63 988
20 32 1542
8 32 4612
35 10 7508
37 69 4837
72 71 1449
51 24 6257
70 37 2970
78 10 4437
4 40 5032
32 6 5318
35 21 6709
4 76 4762
57 55 877
34 53 8300
76 30 2080
10 55 7701
71 7 8056
57 74 1588
39 60 3412
82 6 2158
5 57 6575
6 77 7386
75 82 5135
54 44 6311
44 63 3647
65 88 6301
72 4 4389
44 62 6743
15 22 694
13 43 1130
4 54 4777
17 49 5046
88 92 972
29 2 5050
23 17 6008
80 77 2492
36 43 8123
24 56 6994
64 16 1752
57 48 1461
49 11 5946
43 91 7054
59 28 8051
44 15 4723
84 74 3283
91 5 2234
1 68 4589
77 74 4667
65 76 7901
48 91 5377
21 91 3773
66 85 8272
83 52 4445
17 62 538
4 35 5305
86 46 2631
81 84 8008
28 44 3612
26 45 8410
58 77 268
62 68 1831
91 6 334
5 22 3898
8 4 739
8 70 407
31 77 6233
23 35 5987
75 47 3906
80 53 559
22 90 3379
16 74 8327
85 62 5211
23 54 5608
92 52 5897
10 89 7874
10 52 717
26 85 7588
87 92 2841
87 83 6758
39 86 4187
79 85 4052
28 71 8058
65 33 1535
24 55 6666
21 51 6670
58 63 3292
50 56 7834
9 80 3162
22 6 2182
8 38 6234
35 39 6633
30 4 7103
50 15 3200
38 90 7996
57 59 2522
31 66 8263
49 88 2707
9 87 5523
87 44 8128
38 12 7993
49 34 256
37 52 6451
15 65 219
45 77 607
69 78 78
24 50 2560
34 57 7918
74 55 4573
30 48 3798
42 88 162
20 39 3460
29 24 5801
52 73 2329
86 77 1784
10 44 5002
76 34 6785
2 16 3400
76 72 1498
3 71 1716
15 46 4312
4 17 4367
29 69 4439
67 89 376
48 66 7094
63 86 4641
5 51 3232
54 67 597
63 3 7422
54 5 2027
27 55 2641
37 48 7283
73 32 7434
26 83 2203
6 43 3139
19 4 5873
64 14 3707
85 70 5982
86 22 8009
20 76 2186
57 71 3437
17 50 1052
52 4 5825
90 67 5789
11 42 5679
6 34 780
8 27 2365
13 87 600
31 91 6466
13 75 3664
29 73 4716
54 84 4800
43 14 6821
65 6 7249
70 80 8029
88 87 198
86 62 3706
3 89 7746
30 20 1359
21 36 337
10 20 6041
27 7 8039
51 8 3937
89 78 1731
13 71 7753
49 37 1343
16 17 2783
92 26 5
38 30 6367
23 76 887
83 20 4218
17 69 2731
48 67 7543
81 20 5669
70 29 7111
90 88 1510
60 71 4830
27 79 3848
47 14 8188
63 77 1807
12 6 414
67 17 761
65 35 4049
41 32 3625
27 39 2355
83 6 99
44 6 1817
28 14 6274
79 64 5742
38 69 6157
89 11 6171
54 76 2227
88 26 5395
35 13 1129
16 20 1872
50 34 5454
17 60 457
55 6 7005
65 3 5614
48 23 4413
73 30 6319
83 64 3296
17 27 7501
7 80 2543
33 4 5731
30 7 6328
44 2 1401
16 45 7016
11 15 5397
34 22 5995
58 78 4957
75 85 2423
92 30 2529
81 82 7180
30 33 4005
35 56 869
22 13 2169
53 75 6931
83 54 4830
36 77 3713
51 20 4809
2 14 8007
52 70 625
12 31 986
66 3 5663
28 52 5595
59 32 2098
90 29 2257
29 3 2485
89 14 7114
63 37 3042
22 60 124
3 1 2497
69 57 4786
5 80 4490
50 81 3966
78 85 8215
86 40 6538
74 70 3095
78 73 3449
19 25 6289
41 22 5213
11 40 5039
51 28 5958
44 67 4032
38 68 7329
79 36 3161
59 30 8371
32 63 3575
82 26 1742
7 67 6405
50 42 1974
35 57 3271
11 53 7713
47 86 6760
24 86 7564
2 73 4725
6 84 3808
88 27 868
87 37 7820
73 31 3437
65 54 7426
59 42 4841
50 20 6868
84 15 5310
24 91 2125
90 39 4644
74 39 6412
13 21 6476
66 87 4487
20 4 2886
81 3 790
79 62 7659
23 87 1549
10 39 3279
48 11 6327
85 11 2089
12 68 2070
12 10 3205
75 27 7277
60 16 6880
55 1 449
1 8 6700
12 27 3680
31 35 1964
45 32 6547
84 34 2261
36 10 4544
37 41 4143
87 60 8250
82 25 947
38 16 7911
64 90 3228
81 16 2393
53 45 209
28 82 4089
67 8 5314
12 83 3517
63 60 2620
57 73 7599
55 29 1269
11 17 2704
12 17 4680
37 44 4157
26 18 4901
44 70 8322
66 18 490
68 46 1759
79 77 1585
47 36 6139
39 13 5997
40 47 6136
49 83 7490
54 29 8342
64 25 6263
50 9 7848
68 51 2690
61 64 1698
91 2 2564
27 5 6663
44 42 2800
25 51 7325
47 67 6951
80 2 1502
81 41 5695
91 49 6154
33 73 724
65 12 2349
72 67 1255
88 41 2981
54 55 6174
89 36 7047
40 43 3872
24 4 6368
67 49 3107
18 70 2094
79 40 3324
66 82 1164
22 10 400
25 71 4487
28 38 6604
81 42 5914
47 19 8008
57 46 4687
25 13 4155
87 61 6598
5 82 3387
37 55 513
17 30 4690
37 61 7597
37 88 8203
77 21 1983
19 82 2549
50 60 6000
59 51 7856
76 91 4475
39 40 4251
48 77 4459
50 33 2875
84 5 3742
70 48 5887
14 70 39
68 82 5582
66 50 4832
13 17 4787
72 21 4484
91 16 5301
35 75 976
81 54 7027
14 33 8196
18 34 2966
81 30 244
48 10 1869
25 69 2817
88 6 8246
71 43 1580
79 66 5855
89 70 1569
83 66 8426
60 83 7796
74 68 2680
3 57 2084
87 35 1947
32 76 4075
81 78 7199
6 31 6862
62 2 4524
43 69 1172
30 63 4946
66 16 4725
61 44 4812
57 28 2076
52 9 6616
53 65 5410
13 40 1122
86 18 5143
92 18 4181
69 33 7719
29 60 5267
49 31 8039
83 70 1576
50 12 621
78 18 5852
37 33 1442
44 56 7389
5 3 4869
48 61 1714
78 38 3291
35 89 6344
24 57 2272
82 16 6246
23 85 1106
27 62 727
53 30 3155
57 32 8024
78 47 6327
3 39 1118
54 28 3499
69 19 802
10 15 2529
37 72 1732
25 33 5679
48 83 3472
84 52 1936
35 68 8342
9 44 8094
56 10 5625
32 19 3471
25 3 8326
26 73 631
1 82 5257
37 62 4776
81 4 6315
51 53 6858
50 16 7511
11 87 2969
15 24 7457
88 12 3081
82 45 6810
23 82 8067
55 70 5351
62 69 7927
61 66 6878
34 80 3915
57 67 5414
86 79 6704
50 80 3592
58 53 2006
35 84 4100
45 52 4837
29 33 2927
90 71 674
17 22 7112
39 55 5939
73 37 7494
11 26 3819
13 46 7182
30 34 7657
67 52 8331
41 11 2138
17 68 1647
85 14 8418
85 68 4737
18 5 1958
66 44 1422
82 50 5664
56 43 683
77 87 8260
52 80 7173
37 75 3035
43 11 7649
57 54 3039
54 45 2901
11 45 5257
75 10 880
89 87 718
28 75 2657
81 27 878
71 68 3757
27 11 6242
62 23 627
68 89 4197
87 25 3296
83 31 8340
1 30 5843
61 46 4480
54 15 7597
62 92 4105
81 46 2453
29 23 2264
49 77 5690
83 85 7023
55 28 8116
84 10 731
16 15 7537
87 26 782
10 27 5230
78 90 8355
31 7 1300
17 29 880
85 42 452
48 4 7989
42 29 308
51 3 7970
46 83 454
43 29 5806
71 30 7822
28 22 6759
48 46 6445
24 26 5248
27 84 678
65 75 7738
86 44 1057
16 13 7122
58 59 418
60 35 7471
87 82 6693
4 51 8399
68 33 7674
32 65 1416
70 58 726
6 39 5843
64 38 4287
38 10 6738
82 60 641
57 41 2283
48 32 6154
37 2 3238
51 89 8246
19 79 1231
3 44 3309
52 55 6245
77 50 520
58 42 466
9 21 7455
11 64 2301
29 84 6245
31 60 378
71 87 6297
16 21 6992
59 87 7660
25 31 7969
91 83 4151
69 77 4416
88 68 3688
50 10 7684
65 70 180
61 26 5364
86 68 8433
58 32 6635
84 11 5294
36 59 4937
70 79 5932
29 58 1833
83 51 2106
63 76 7785
68 73 1469
57 92 3646
84 44 4743
87 72 752
80 61 2749
81 76 6511
30 14 1037
50 51 3133
64 27 4902
47 23 5340
92 69 2654
68 16 704
23 77 5754
74 5 5679
26 90 7928
31 58 7210
57 43 4149
72 52 1568
69 46 405
74 21 6320
8 82 5608
75 88 147
8 59 7151
36 23 3172
66 90 7023
5 21 1250
86 17 6176
10 5 552
46 28 6615
86 36 5610
75 22 6442
16 48 2727
26 3 3927
6 11 5169
55 15 5721
77 24 2126
9 34 4877
30 66 8395
42 19 4116
13 29 1919
28 27 3618
76 9 2463
3 9 1770
76 14 2412
13 79 4776
10 29 8372
37 30 7536
24 89 65
89 46 7589
48 36 6312
25 84 3203
28 35 483
86 84 322
82 38 1879
58 71 770
41 75 1208
64 67 647
39 87 685
15 30 1168
59 71 2526
14 46 261
89 58 154
44 50 3251
55 64 3899
92 78 4437
35 27 1507
64 40 3161
44 24 3117
67 1 8215
2 42 5521
77 82 6150
6 24 1433
41 63 6902
34 23 1576
42 64 436
3 78 6976
14 31 3602
4 71 2463
67 21 3049
39 30 4805
10 46 905
62 38 735
17 10 6883
9 24 8152
18 37 402
91 86 6857
34 39 2752
64 60 4274
57 85 7923
58 43 5393
92 64 3068
64 56 975
29 46 336
13 32 4296
31 54 7174
52 42 4269
47 81 8328
81 56 4063
46 39 1085
5 48 1320
32 38 6008
88 24 91
5 31 7899
60 47 555
9 33 2534
69 89 6942
76 73 6026
81 6 4877
8 29 4451
83 17 5958
28 3 6062
4 65 4526
84 1 6712
29 91 5440
30 19 2871
12 86 3713
90 77 5397
56 17 8266
24 73 6788
21 81 4954
63 57 4585
59 84 7309
56 29 4441
66 32 3722
92 56 8210
34 41 3663
61 11 7860
52 34 4184
33 16 791
29 50 5117
1 26 3051
55 84 4733
33 61 158
53 25 7229
29 22 3882
83 65 3916
47 65 6098
20 25 6965
26 91 5456
53 44 6150
11 37 1223
18 27 2892
18 21 4336
35 15 5206
50 23 7668
21 29 6833
88 72 2953
10 34 3446
53 27 3661
45 12 3994
16 80 2754
39 50 1924
85 33 3913
42 83 3680
44 46 5047
38 31 1902
58 13 100
14 20 4299
42 17 2166
13 84 5418
87 68 3015
37 78 1833
50 5 101
8 52 4008
41 62 5722
58 20 592
89 31 5119
71 23 224
12 21 7444
21 60 145
34 70 5810
74 7 6378
9 55 1649
54 41 5792
72 64 6016
69 52 2390
30 79 6588
33 34 8326
47 22 8010
3 24 3627
36 75 3203
20 65 750
53 66 7450
39 66 1194
51 34 7584
33 12 6442
45 69 4226
22 26 1832
88 64 3461
25 7 4234
77 67 6521
83 8 3852
85 27 7471
3 50 7670
82 47 7420
75 6 5769
53 63 5064
61 83 4579
46 67 3004
28 49 6327
15 80 1744
89 62 777
78 87 4510
48 86 4915
64 63 8306
47 59 7828
18 9 8418
48 41 2474
79 22 2101
5 70 2056
58 25 4319
61 63 1778
7 38 8329
19 72 54
56 32 6955
88 57 2930
20 92 46
76 61 1969
73 21 1742
90 57 2501
